province,date,cases,year,population,temp_mean,temp_max,temp_min,precip_total,rh_mean,oni,dmi,month,incidence_per_100k,time_index
BANTEN,2024-06-01,1291.0,2024,12350000,26.773333333333333,30.996666666666663,23.573333333333338,150.2,83.53333333333333,0.22,0.197,6,10.45344129554656,215
BANTEN,2024-07-01,790.0,2024,12350000,26.6,31.135483870967743,22.929032258064513,118.1,77.70967741935483,0.08,0.033,7,6.396761133603239,216
DI YOGYAKARTA,2004-01-01,472.0,2004,3290000,25.154838709677417,28.416129032258063,22.73870967741935,326.9,89.58064516129032,0.37,0.044,1,14.346504559270517,0
DI YOGYAKARTA,2004-02-01,585.0,2004,3290000,25.017241379310345,28.54827586206897,22.57241379310345,249.2,89.93103448275862,0.31,0.114,2,17.78115501519757,1
DI YOGYAKARTA,2004-03-01,604.0,2004,3290000,25.048387096774192,28.593548387096774,22.638709677419353,286.0,89.96774193548387,0.23,0.077,3,18.358662613981764,2
DI YOGYAKARTA,2004-04-01,85.0,2004,3290000,25.896666666666665,29.8,22.506666666666668,137.3,85.63333333333334,0.17,-0.08,4,2.5835866261398177,3
DI YOGYAKARTA,2004-05-01,53.0,2004,3290000,25.248387096774195,28.812903225806455,22.496774193548383,179.6,87.70967741935483,0.17,-0.565,5,1.6109422492401215,4
DI YOGYAKARTA,2005-01-01,45.0,2005,3290000,25.096774193548388,28.393548387096775,22.596774193548388,275.9,89.35483870967742,0.64,-0.124,1,1.3677811550151975,5
DI YOGYAKARTA,2005-02-01,83.0,2005,3290000,25.478571428571428,29.17142857142857,22.810714285714287,290.6,89.07142857142857,0.58,-0.56,2,2.522796352583587,6
DI YOGYAKARTA,2005-03-01,80.0,2005,3290000,25.67096774193548,29.287096774193547,22.887096774193548,219.1,88.58064516129032,0.45,-0.432,3,2.43161094224924,7
DI YOGYAKARTA,2005-04-01,70.0,2005,3290000,25.47,29.23,22.41,226.7,87.83333333333333,0.43,0.084,4,2.127659574468085,8
DI YOGYAKARTA,2005-05-01,60.0,2005,3290000,25.95483870967742,30.129032258064516,22.067741935483873,57.5,82.25806451612904,0.29,-0.033,5,1.8237082066869301,9
DI YOGYAKARTA,2005-06-01,51.0,2005,3290000,25.543333333333333,29.49,22.353333333333335,307.8,85.6,0.11,-0.176,6,1.5501519756838906,10
DI YOGYAKARTA,2005-07-01,26.0,2005,3290000,24.293548387096777,28.25483870967742,20.812903225806455,139.2,84.61290322580645,-0.06,-0.384,7,0.790273556231003,11
DI YOGYAKARTA,2005-08-01,42.0,2005,3290000,24.283870967741933,28.30322580645161,20.76451612903226,48.4,81.58064516129032,-0.14,-0.345,8,1.2765957446808511,12
DI YOGYAKARTA,2005-09-01,25.0,2005,3290000,24.99,29.16,21.7,83.4,82.0,-0.11,-0.534,9,0.7598784194528876,13
DI YOGYAKARTA,2005-10-01,32.0,2005,3290000,25.187096774193545,28.835483870967742,22.62258064516129,206.8,85.06451612903226,-0.29,-0.436,10,0.9726443768996961,14
DI YOGYAKARTA,2005-11-01,21.0,2005,3290000,25.39333333333333,28.953333333333333,22.72,207.2,83.66666666666667,-0.57,-0.272,11,0.6382978723404256,15
DI YOGYAKARTA,2006-01-01,523.0,2006,3323400,24.687096774193545,27.93548387096774,22.31935483870968,344.0,89.83870967741936,-0.85,-0.135,1,15.736895949930794,16
DI YOGYAKARTA,2006-02-01,483.0,2006,3323400,24.932142857142857,28.353571428571428,22.510714285714283,268.0,90.5,-0.77,-0.305,2,14.533309261599566,17
DI YOGYAKARTA,2006-03-01,421.0,2006,3323400,25.258064516129032,28.887096774193548,22.59032258064516,339.9,88.87096774193549,-0.57,-0.226,3,12.667749894686164,18
DI YOGYAKARTA,2006-04-01,164.0,2006,3323400,24.87,28.34333333333333,22.266666666666666,320.0,89.7,-0.37,-0.015,4,4.934705422158031,19
DI YOGYAKARTA,2007-01-01,252.0,2007,3356800,25.06451612903226,28.641935483870967,22.23548387096774,182.6,86.51612903225806,0.66,0.224,1,7.507149666348904,20
DI YOGYAKARTA,2007-02-01,348.0,2007,3356800,25.11785714285714,28.642857142857142,22.710714285714285,403.7,89.85714285714286,0.22,0.15,2,10.36701620591039,21
DI YOGYAKARTA,2007-03-01,452.0,2007,3356800,24.970967741935485,28.43548387096774,22.596774193548388,318.1,90.0,-0.12,0.116,3,13.465204957102001,22
DI YOGYAKARTA,2007-04-01,297.0,2007,3356800,25.27,28.783333333333335,22.68,386.9,90.46666666666668,-0.32,0.1,4,8.84771210676835,23
DI YOGYAKARTA,2007-05-01,305.0,2007,3356800,25.52258064516129,29.4,22.383870967741935,167.5,86.87096774193549,-0.38,0.27,5,9.086034318398475,24
DI YOGYAKARTA,2007-06-01,198.0,2007,3356800,24.540000000000003,28.323333333333338,21.28666666666667,106.5,86.63333333333334,-0.47,0.03,6,5.898474737845567,25
DI YOGYAKARTA,2007-07-01,186.0,2007,3356800,24.351612903225806,28.40967741935484,21.135483870967743,19.9,83.09677419354838,-0.56,0.045,7,5.540991420400381,26
DI YOGYAKARTA,2007-08-01,108.0,2007,3356800,23.893548387096775,28.37741935483871,20.280645161290323,18.7,79.93548387096774,-0.81,0.236,8,3.217349857006673,27
